,angle
415,84.04916710363362
416,90.36276162073918
417,88.52232910089707
418,95.83020474903151
419,100.43361305243074
420,63.600942116337954
421,65.53408147213037
422,64.95327337561996
423,64.24553356337421
424,67.04015671658368
425,66.63614497298182
426,65.55340416212881
427,66.24492812548591
428,70.58718369804558
429,69.02702710574923
430,62.776615327199835
431,62.41802210084388
432,63.00404573982921
433,62.575237348301904
434,65.03416667959974
435,65.2132016066866
436,67.25179311627083
437,64.54293399233627
438,66.91369726215305
439,66.84496243938365
440,61.61674600714242
441,61.83905572415917
442,58.327774493988095
443,58.78043386790073
444,55.01513226135065
445,53.98968141697305
446,55.54424947555226
447,55.72982097974819
448,56.02166707573099
449,53.29228583485836
450,58.84538222202009
451,59.228114238099394
452,58.67864157884491
453,56.902416162707816
454,55.84894450286493
455,54.834775750259304
456,55.50852056640848
457,51.44896569869897
458,50.776100582775754
459,48.76451465477234
460,64.1256462482518
461,62.164603382145145
462,60.08043596193599
463,57.89177505129532
464,59.11557394504964
465,58.11430201954099
466,57.14052069201739
467,56.71773911308457
468,56.115310175825236
469,57.44502262210784
470,63.929121755014975
471,68.43513675283235
472,71.44128282994899
473,77.66168688558461
474,81.58423575794204
475,85.00556252450664
476,89.41877453580142
477,96.03975713560529
478,100.43697166965498
479,100.51088843749993
480,63.81469460493329
481,68.85551098308495
482,71.86908903273824
483,76.8634796802531
484,79.19554355620907
485,83.246928830664
486,86.74342424205686
487,90.37170449952707
488,91.68827573796203
489,94.3935504167835
490,61.204088399143835
491,61.23843780949891
492,57.52971878822155
493,57.58829757740992
494,56.49871345879702
495,55.38261918007706
496,54.6934794111125
497,52.881298351169946
498,52.9494276141247
499,52.21985191884373
500,66.47073497915817
501,70.65711466288705
502,75.58582460419363
503,76.22847144980967
504,80.89069992305306
505,86.08775212562449
506,87.37779751794173
507,89.79093952716218
508,95.14133833431252
509,98.58157958302785
510,64.21013659007941
511,70.30253742079623
512,70.50194580794872
513,75.09100164998829
