#Frame             d1           d2           d3
    2870      42.4550     -43.3297     -99.2433
    2871      54.6947     -38.4127     -97.9745
    2872      54.1054     -40.2818     -99.2259
    2873      48.9210     -99.2079     -73.1455
    2874      42.1019    -124.3890     -69.6355
    2875      49.5962    -105.4181     -65.7943
    2876      33.3300    -106.1887     -75.1770
    2877      39.2649    -115.4806     -65.9818
    2878      45.7720     -89.2726     -72.0588
    2879      36.8635    -111.9957     -61.7827
    2880      51.4880     -90.4474     -80.8831
    2881      46.8153     -88.7421     -94.7814
    2882      54.7382     -29.4954     -90.9426
    2883      52.0897     -29.5263    -116.9673
    2884      41.4557     -29.3839    -120.3845
    2885      46.3745     -11.4713    -106.6577
    2886      41.5007     -18.8710    -105.0088
    2887      51.0771     -28.5121     -94.6961
    2888      51.0790     -47.1980     -85.8022
    2889      49.9902     -29.2415     -98.6337
    2890      48.5470     -38.5104    -100.9952
    2891      55.1946     -32.8937    -104.3196
    2892      47.3285     -41.7347     -90.3888
    2893      50.1310     -38.5523     -98.8803
    2894      47.9945     -43.0863     -91.9588
    2895      63.8048     -47.4771     -98.3714
    2896      57.5051     -35.9251     -88.5007
    2897      56.2542     -31.6848    -112.3917
    2898      52.1774     -50.3617     -90.6560
    2899      45.6311     -38.0488    -101.7935
    2900      33.7721    -113.7509     -77.3454
    2901      47.7915     -90.7404     -74.2955
    2902      55.5228     -45.4224     -97.1041
    2903      62.3295     -55.3193     -94.6887
    2904      55.0668     -28.6974     -90.4849
    2905      53.6398     -33.8426    -108.4078
    2906      52.9660     -38.2675     -99.9722
    2907      54.0788     -43.9253    -101.8479
    2908      39.4841     -50.3456    -112.5843
    2909      49.3299     -41.0243    -107.9323
    2910      49.9272     -28.0207    -108.8468
    2911      49.8000     -34.2640     -96.4757
    2912      45.3647     -41.6239     -89.6154
    2913      54.4043     -32.3226    -103.5602
    2914      45.1868     -29.2897    -101.1045
    2915      56.9693     -28.0800    -107.8506
    2916      56.0191     -34.6955    -105.6920
    2917      62.6357     -38.1118     -95.5081
    2918      48.4175     -41.4961    -107.6299
    2919      55.4615     -28.4641    -100.9669
    2920      55.3043     -40.5006     -99.3351
    2921      53.9655     -29.2207    -105.0430
    2922      51.4165    -100.0707     -68.2699
    2923      33.0989    -120.5098     -61.4892
    2924      17.0130     171.6639     -56.4855
    2925      22.1653    -175.2063     -45.7155
    2926      23.3242    -171.0576     -56.3313
    2927      27.6225    -161.9726     -51.0125
    2928      26.8912     178.0985     -51.8997
    2929      27.9445    -177.3293     -57.8614
    2930      26.3272    -170.3762     -61.3557
    2931      30.2976    -163.4321     -58.3696
    2932      17.7343     174.7956     -48.5352
    2933      22.7613    -167.0650     -57.6005
    2934      26.8768    -174.4169     -61.6841
    2935      27.7493    -176.3690     -54.3744
    2936      21.8414     132.0171     -63.5493
    2937      23.5380     145.7567     -59.8961
    2938      17.7953     149.8706     -76.9858
    2939      17.0204     138.1601     -64.6511
    2940      22.2627     140.7416     -62.9344
    2941      25.7709      81.1129     -90.1279
    2942      30.0101      81.3447     -70.3871
    2943      31.6316      68.3671     -96.8445
    2944      30.3726      60.2402     -89.9569
    2945      15.1625      63.5871     -91.8191
    2946      25.6332      75.7488     -96.5220
    2947      25.0505      77.4038    -100.2967
    2948      14.4872      90.5090     -82.9522
    2949      37.8077       9.9567    -118.3190
    2950      43.5152      49.4498    -101.9628
    2951      30.8159      66.5233     -96.6941
    2952      28.4645      84.2459     -85.0706
    2953      23.2179      82.9374     -85.3642
    2954      17.4788      59.0329     -93.1355
    2955      25.0590      61.2152     -96.7881
    2956      28.5747      60.2676    -101.1032
    2957      24.0675      70.0276     -81.4012
    2958      48.1496       8.7295    -103.3629
    2959      31.8249      33.1714    -110.4664
    2960      60.1834     -39.6540     -94.4502
    2961      49.2815     -49.0100     -93.9262
    2962      45.1413      15.9853    -115.1645
    2963      29.0717      23.2634    -108.0089
    2964      23.2729      14.9406    -102.2371
    2965      33.7464      25.3587    -101.4534
    2966      36.7856      17.2923    -111.2877
    2967      32.1051      16.8739    -104.8618
    2968      44.7015      12.3427    -110.9367
    2969      36.1036      11.6853    -114.1746
    2970      53.9571      27.6290    -101.3057
    2971      37.8110      14.5931    -108.7181
    2972      35.6478      17.3914     -89.9936
    2973      41.5399      13.0486    -105.8151
    2974      56.2837     -27.4766    -100.7304
    2975      58.4128     -27.1237     -98.6037
    2976      59.5171     -36.4376    -103.5246
    2977      59.8594     -33.5777    -108.8504
    2978      52.2074     -25.7953    -101.7961
    2979      48.2692     -39.9462    -116.5680
    2980      48.1466     -35.7347     -95.9465
    2981      52.8006     -31.7569    -102.9657
    2982      53.8651     -28.2479     -95.1155
    2983      50.7271     -45.8039     -95.0030
    2984      60.3758     -49.9964     -80.6853
    2985      58.9416     -33.2975    -114.4999
    2986      56.3258     -36.8411     -95.5594
    2987      36.9728    -120.3969     -54.1995
    2988      58.8810     -90.5529     -61.9541
    2989      61.0944     -41.8580     -95.2404
    2990      29.2806      22.4160    -117.0498
    2991      42.6777      13.1807    -114.8130
    2992      46.3072       7.1337    -113.4433
    2993      23.3250      71.6783     -90.1540
    2994      22.4841      70.0487     -90.1390
    2995      26.0154      66.9968     -95.4297
    2996      26.9443      66.4287     -88.5478
    2997      20.6170      69.8851     -76.7300
    2998      23.7972      68.0634     -91.1187
    2999      18.5237     159.3458     -50.3999
    3000      25.8700      40.0043     -99.4437
    3001      24.8615      65.3874     -89.8180
    3002      16.1836      68.7232     -96.4300
    3003      20.0635      76.5855     -97.7726
    3004      23.9822     154.1932     -69.4563
    3005      15.4814     114.0135     -83.4578
    3006       9.1114     130.1044     -66.6720
    3007      39.3311     176.1210     -48.0046
    3008      20.0430     160.3237     -49.0543
    3009      15.3662     120.6723     -78.1168
    3010       5.3438     115.1298     -77.6631
    3011      17.3126     136.0010     -62.1405
    3012      28.5515     125.0207     -73.0419
    3013      16.7103     129.5734     -60.5515
    3014      12.3496     109.6042     -75.4453
    3015       5.9146     130.0213     -62.5382
    3016      14.0393     137.3782     -63.8539
    3017      16.2921     142.3304     -56.0313
    3018      25.2193      46.3542    -107.5802
    3019      43.1979      12.5285     -94.0395
    3020      35.2634      18.6517    -109.4168
    3021      34.1684       6.6171    -103.3086
    3022      21.2992      85.5782     -86.4382
    3023      11.1000      70.5953     -87.9393
    3024      26.0372      82.2634     -88.4255
    3025      28.6270      93.6696     -82.8770
    3026      27.9720      73.0383     -88.9821
    3027      26.2462      62.3232     -97.3719
    3028      22.3334      62.0657     -88.0816
    3029      30.0110      62.0953     -97.1622
    3030      24.2058      64.0365     -94.4964
    3031      28.9286     127.8383     -59.8672
    3032       9.7378     132.3599     -63.5904
    3033      15.7062    -169.6698     -50.8175
    3034      15.5176     175.6696     -53.1988
    3035      23.0821    -171.1271     -43.5684
    3036      22.4029     177.8377     -52.3003
    3037      26.2828    -178.1840     -61.5455
    3038      17.9803     170.3865     -49.7871
    3039      20.5193    -173.2039     -52.5348
    3040      30.3554    -168.4360     -56.6058
    3041      18.5070     173.8898     -53.6004
    3042      10.7761     178.5059     -50.3911
    3043      15.3739    -174.4255     -56.3794
    3044      33.9114    -173.2752     -48.6738
    3045      26.4401     174.0107     -72.9168
    3046      25.1081    -177.1776     -56.3004
    3047      30.0803     129.1516     -60.8367
    3048      27.9526     124.0458     -67.1617
    3049      13.2384     141.9638     -53.7637
    3050      16.2476     131.1159     -57.8453
    3051      27.6547     124.7585     -58.6582
    3052       7.9707     114.5277     -67.7374
    3053      32.7548    -170.3162     -59.1452
    3054      39.3519    -163.3732     -53.1054
    3055      29.9209    -169.8413     -46.1668
    3056      18.5005     177.4579     -48.9162
    3057      31.0394    -151.1039     -57.3066
    3058      30.0629    -172.9919     -52.3261
    3059      59.7360    -106.1013     -65.1281
    3060      58.1792     -97.9955     -63.9855
    3061      31.9524     174.1344     -46.4652
    3062      16.4000     175.5570     -48.9093
    3063      20.2386     121.1361     -68.4462
    3064      25.2968     123.5508     -63.1112
    3065      32.2558    -176.4275     -53.5381
    3066      16.2615    -179.7903     -59.1595
    3067      31.2971    -165.4663     -52.2507
    3068      24.2234    -178.5536     -39.1901
    3069      53.1312    -111.9010     -69.6090
    3070      59.1767    -103.3678     -68.6044
    3071      43.8499    -104.7544     -88.4987
    3072      31.5690    -136.9024     -52.5429
    3073      15.9950    -177.8977     -59.2300
    3074      21.2224    -164.5422     -56.4810
    3075      24.1195    -174.6332     -54.1849
    3076      36.0422    -156.4868     -54.4246
    3077      19.4053     179.7040     -48.0744
    3078      31.9267    -175.0698     -50.9609
    3079      33.3194     167.2960     -46.9244
    3080      30.1046     177.4929     -56.6713
    3081      38.3659    -167.2345     -65.8396
    3082      41.2848    -169.3070     -51.5714
    3083      20.4635     179.4868     -53.2342
    3084      34.2409    -166.9695     -57.2196
    3085      36.7376    -160.8889     -54.0691
    3086      33.8969    -164.0400     -65.5239
    3087      40.6818    -156.2401     -48.4928
    3088      21.5818    -169.3831     -48.2296
    3089      15.4510     171.3387     -56.2327
    3090      29.8111    -168.7685     -54.2532
    3091      19.7989     170.9901     -50.3496
    3092      26.7333    -179.1001     -48.9691
    3093      23.9490    -179.3292     -40.2917
    3094      18.0270    -179.5376     -43.0210
    3095      32.8273    -171.6751     -55.3794
    3096      30.1093    -172.1597     -49.5146
    3097      37.9345    -175.2519     -61.4603
    3098      22.7145    -172.4525     -42.1996
    3099      27.5046     171.5503     -43.3321
    3100      42.6713    -175.6851     -49.6218
    3101      29.9690    -167.7524     -58.2566
    3102      26.8058    -157.1176     -49.8577
    3103      23.4520    -170.7656     -62.5690
    3104      34.1337    -157.2816     -54.3359
    3105      19.6351    -174.4986     -56.2705
    3106      24.9785     172.2314     -45.4633
    3107      24.9762    -176.2391     -42.1911
    3108      31.0533    -174.6741     -48.5007
    3109      33.2390    -163.4491     -50.8937
    3110      28.1320    -161.4871     -49.8904
    3111      37.3422    -159.9063     -50.1754
    3112      26.6066     179.1515     -47.7461
    3113      27.1304    -170.9092     -56.1321
    3114      22.9137    -171.6039     -53.0807
    3115      12.2430     126.4061     -67.3649
    3116      14.0000     133.7681     -54.6312
    3117      14.8767     131.5254     -55.8925
    3118      21.7364     177.1562     -52.4116
    3119      19.4393     161.6878     -51.5510
