#Frame             a1           a2
    1069      56.0049     112.7733
    1070      46.9371      99.6878
    1071      51.0632      94.8897
    1072      49.3629      93.8406
    1073      41.2423      97.8335
    1074      45.2432      92.2057
    1075      42.3508      70.2109
    1076      49.8335     105.5881
    1077      48.8058      87.9566
    1078      48.7455     100.8830
    1079      45.1485      89.6241
    1080      41.6214     104.6495
    1081      39.0092     105.6741
    1082      44.7894      91.9807
    1083      46.4185     103.7350
    1084      53.9179      94.4422
    1085      41.7732      82.3611
    1086      48.1202      89.6312
    1087      50.7966      91.4665
    1088      47.4522     101.0255
    1089      49.8271      99.9682
    1090      41.4179     105.8306
    1091      47.4069      99.4281
    1092      45.7391      94.6983
    1093      50.3993     119.3242
    1094      35.2931      87.6813
    1095      42.0469      84.6062
    1096      44.8795     109.5940
    1097      38.8922     104.9608
    1098      41.6606      98.3960
    1099      42.7244      92.8231
    1100      38.0000     110.9292
    1101      47.5907     102.7783
    1102      34.6972      70.7652
    1103      40.1758      82.6636
    1104      35.8784      78.3209
    1105      30.7827      82.7394
    1106      36.5280      77.5948
    1107      35.6419      76.2454
    1108      49.4335      95.9322
    1109      50.7620     108.6439
    1110      59.6466      93.7843
    1111      77.8290      74.7062
    1112      76.3402      68.9237
    1113      74.3747      77.1947
    1114      77.3387      87.3512
    1115      79.5068      64.0700
    1116      72.0740      66.0214
    1117      67.8134      68.4657
    1118      69.6190      70.6267
    1119      75.9413      67.0042
    1120      70.3276      67.9577
    1121      74.3433      74.2645
    1122      78.7692      57.6902
    1123      72.8195      71.1863
    1124      65.6918      91.3374
    1125      74.8920      76.0310
    1126      46.9096      94.7438
    1127      50.8771     113.4054
    1128      43.4452     105.7051
    1129      50.5560      94.7068
    1130      44.6673      97.9779
    1131      63.9804      85.9222
    1132      60.5964      86.4768
    1133      54.7789     106.1015
    1134      71.7565      73.0002
    1135      60.0343      97.0509
    1136      62.2313      94.8104
    1137      68.6001      97.4233
    1138      68.6770      73.3856
    1139      77.8968      87.6535
    1140      40.0799      95.1425
    1141      42.6869     103.2039
    1142      67.3021      94.9583
    1143      59.5721     100.1300
    1144      66.8423      83.8329
    1145      70.5229      88.4282
    1146      71.4469      82.7037
    1147      54.7539      91.9057
    1148      73.5711      84.1003
    1149      69.7617      96.6024
    1150      70.2537      62.6146
    1151      74.2391      88.7505
    1152      69.1803      98.4029
    1153      72.4968      89.3156
    1154      71.9649      88.1013
    1155      75.3507      96.0207
    1156      67.7216      91.5993
    1157      71.8336      85.3563
    1158      76.9382      91.2607
    1159      66.8078      95.6615
    1160      66.2804      88.5100
    1161      66.7434      88.9400
    1162      74.6078      71.6458
    1163      73.5534      84.5926
    1164      70.4341      93.7407
    1165      71.4297      93.8621
    1166      63.2071      84.1174
    1167      76.4441      67.3353
    1168      79.1626      58.3849
    1169      74.5170      52.5042
    1170      70.4391     103.1584
    1171      67.6045      92.2935
    1172      56.6005      95.5115
    1173      42.3415     115.8599
    1174      55.6624     112.5578
    1175      39.4504     105.7400
    1176      43.2962     110.4465
    1177      38.2192      98.0454
    1178      65.7440      99.6686
    1179      62.8383     103.3536
    1180      67.0992      79.3419
    1181      66.8850      94.5302
    1182      72.4524      83.8326
    1183      71.0573      71.3996
    1184      71.7747      87.4371
    1185      70.0088      97.8345
    1186      69.2411      62.5348
    1187      74.6897      60.1194
    1188      77.4506      54.7446
    1189      67.0468      75.2671
    1190      68.1738      93.3232
    1191      80.3280      62.4265
    1192      66.7332      73.5077
    1193      79.9985      59.8211
    1194      71.3048      71.7361
    1195      74.3153      76.3138
    1196      79.4721      60.8195
    1197      87.0896      57.9450
    1198      78.4029      54.9814
    1199      84.3134      63.6387
    1200      75.2670      62.4942
    1201      79.4892      58.9075
    1202      83.6283      64.5380
    1203      74.6460      62.0535
    1204      74.7384      63.2797
    1205      81.9268      68.1312
    1206      72.3274      82.6549
    1207      77.5675      67.2912
    1208      69.4754      39.8780
    1209      71.2203      47.1507
    1210      67.6266      61.6634
    1211      66.8874      49.0692
    1212      68.4921      45.2694
    1213      79.0643      61.8913
    1214      73.7983      55.0965
    1215      72.7215      56.1519
    1216      77.4335      65.6493
    1217      57.3330     110.6017
    1218      58.4070      86.5170
    1219      65.8930      89.9658
    1220      59.2039     102.9059
    1221      64.2570      84.8265
    1222      68.0378      86.0626
    1223      59.6965      95.4696
    1224      62.4636      94.3232
    1225      64.6585      95.5763
    1226      67.6915      86.8282
    1227      70.4726      83.7782
    1228      75.8595      83.6889
    1229      65.6699      96.3470
    1230      65.1800     107.4012
    1231      64.6232      88.4261
    1232      58.4548     104.1599
    1233      66.0862      84.2531
    1234      65.7428      99.5699
    1235      58.8624      85.1888
    1236      73.0933      75.5524
    1237      57.8145     101.3933
    1238      47.3671     105.8201
    1239      61.1899      91.0040
    1240      68.0114      92.7041
    1241      72.4881      87.2768
    1242      66.4903      87.8936
    1243      63.2711      99.6327
    1244      61.4564     101.8857
    1245      68.2637      77.4649
    1246      59.1774      96.0772
    1247      66.6807      90.0085
    1248      57.4127      97.2148
    1249      71.8363      92.5167
    1250      62.3549      91.2151
    1251      64.0962     101.0317
    1252      57.3541     106.0195
    1253      67.2699      84.6562
    1254      52.9475      95.7949
    1255      64.4468      87.1274
    1256      64.8624      92.3315
    1257      73.6288      82.1297
    1258      64.9742      96.2211
    1259      62.5269      96.9833
    1260      68.4667      89.4224
    1261      74.6181      78.2681
    1262      73.4574      90.2361
    1263      48.9185     105.4118
    1264      31.4476      96.0331
    1265      45.1048     107.2777
    1266      36.7795     104.1057
    1267      45.6349      96.8261
    1268      50.9503     104.3510
    1269      37.5900      97.2637
    1270      38.1881     106.8971
    1271      65.9976      84.9712
    1272      50.8466      99.2063
    1273      57.5892      88.9047
    1274      43.2829     103.1263
    1275      45.4198      87.2572
    1276      41.5000      72.1120
    1277      45.6518      85.8503
    1278      46.3706      83.1526
    1279      36.7298      72.7388
    1280      40.7256      79.6805
    1281      41.6128      75.9176
    1282      33.8453      80.1276
    1283      42.0748      85.0069
    1284      37.3065      79.2067
    1285      32.8178      83.8373
    1286      41.9562      80.6523
